FIPS-Code,Name,Population,All white Christians,White evangelical Protestant,White mainline Protestant,Black Protestant,White Catholic,Hispanic Catholic,Mormon,Other Christian,Jewish,Muslim,Buddhist,Hindu,Unaffiliated,Total
37139,"Pamlico County, NC",13000,63,34,19,10,10,1,0,6,0,0,0,0,19,162
37141,"Pasquotank County, NC",40000,46,23,14,24,7,2,2,7,0,0,0,0,19,144
37143,"Pender County, NC",63000,55,31,18,11,6,3,0,7,0,0,0,0,21,152
37145,"Perquimans County, NC",13000,57,37,17,18,2,1,1,6,0,0,0,0,18,157
37147,"Person County, NC",39000,58,34,20,15,4,1,0,7,0,0,0,0,16,155
37149,"Pitt County, NC",181000,43,22,16,24,4,2,1,6,1,1,1,0,22,143
37151,"Polk County, NC",21000,67,35,24,3,8,1,0,3,1,0,0,0,22,164
37153,"Randolph County, NC",144000,64,41,18,6,5,4,0,4,0,0,0,0,20,162
37155,"Richmond County, NC",45000,50,32,15,24,2,1,1,7,0,0,0,0,17,149
37157,"Robeson County, NC",131000,32,20,9,21,3,3,0,28,0,0,0,0,15,131
37159,"Rockingham County, NC",91000,65,46,16,14,3,2,0,5,0,0,0,0,13,164
37161,"Rowan County, NC",142000,64,42,18,9,4,1,0,4,0,0,0,0,18,160
37163,"Rutherford County, NC",67000,69,43,19,10,7,1,0,6,0,0,0,0,12,167
37165,"Sampson County, NC",64000,51,34,15,15,2,7,0,6,0,0,0,0,17,147
37167,"Scotland County, NC",35000,40,24,15,28,0,1,1,10,0,0,0,0,20,139
37169,"Stanly County, NC",63000,73,45,20,6,7,5,1,5,0,0,0,0,11,173
37171,"Stokes County, NC",46000,76,49,23,4,4,0,0,4,0,0,0,0,15,175
37173,"Surry County, NC",72000,71,46,16,4,8,4,1,5,0,0,0,0,15,170
37175,"Swain County, NC",14000,55,37,16,2,1,1,1,18,0,0,0,0,24,155
37177,"Transylvania County, NC",34000,68,38,24,2,5,2,1,4,0,0,0,0,23,167
37179,"Tyrrell County, NC",4000,57,37,17,22,3,1,0,5,0,0,0,0,14,156
37181,"Union County, NC",240000,61,34,17,6,9,6,1,5,1,0,0,0,19,159
37183,"Vance County, NC",45000,38,22,10,37,5,3,1,8,0,0,0,0,12,136
37185,"Wake County, NC",1112000,41,16,16,15,8,4,1,6,1,2,1,1,26,138
37187,"Warren County, NC",20000,34,21,11,37,2,2,0,7,0,0,0,0,18,132
37189,"Washington County, NC",12000,44,27,13,33,4,1,0,7,0,0,0,0,14,143
37191,"Watauga County, NC",56000,61,35,23,3,3,2,0,3,0,0,1,0,29,160
37193,"Wayne County, NC",123000,49,29,13,19,5,6,2,6,0,0,0,0,18,147
37195,"Wilkes County, NC",68000,83,60,20,3,3,0,0,3,0,0,0,0,9,181
37197,"Wilson County, NC",82000,46,28,15,26,3,3,0,7,0,0,0,0,13,141
37199,"Yadkin County, NC",38000,73,52,20,2,1,4,0,6,0,0,0,0,14,172
38001,"Yancey County, NC",18000,73,48,21,2,4,2,0,4,0,0,0,0,19,173
38003,"Adams County, ND",2200,79,28,35,1,15,1,1,3,0,0,0,0,16,179
38005,"Barnes County, ND",10000,79,20,29,0,30,0,0,2,0,0,0,0,18,178
38007,"Benson County, ND",6800,48,11,16,0,19,0,2,26,0,0,0,0,25,147
38009,"Billings County, ND",900,84,23,29,0,31,1,1,3,0,0,0,0,11,183
38011,"Bottineau County, ND",6300,77,28,38,0,11,1,0,3,0,0,0,0,18,176
38013,"Bowman County, ND",3000,85,28,34,0,22,1,1,3,0,0,0,0,12,186
38015,"Burke County, ND",2100,85,30,34,0,21,1,0,3,0,0,0,0,11,185
38017,"Burleigh County, ND",96000,76,19,25,1,31,1,1,5,0,1,0,0,16,176
38019,"Cass County, ND",182000,67,23,29,2,14,1,1,4,0,1,1,1,23,167
38021,"Cavalier County, ND",3800,85,24,32,0,29,0,0,2,0,0,0,0,13,185
38023,"Dickey County, ND",4900,79,25,30,1,24,1,0,3,0,0,0,0,16,179
38025,"Divide County, ND",2300,76,30,35,1,11,1,0,4,0,0,0,0,17,175
38027,"Dunn County, ND",4400,75,22,26,1,27,1,0,7,0,0,0,0,17,176
38029,"Eddy County, ND",2300,73,29,33,0,11,1,0,7,0,0,0,0,19,173
38031,"Emmons County, ND",3200,86,29,29,0,28,0,0,4,0,0,0,0,9,185
38033,"Foster County, ND",3200,80,25,36,0,19,1,0,3,0,0,0,0,16,180
38035,"Golden Valley County, ND",1800,81,38,31,0,12,1,0,3,0,0,0,0,14,180
38037,"Grand Forks County, ND",69000,68,18,29,1,21,2,0,3,0,1,0,1,23,167
38039,"Grant County, ND",2300,82,33,36,0,13,1,0,3,0,0,0,0,14,182
38041,"Griggs County, ND",2200,85,19,36,0,29,0,1,2,0,0,0,0,12,184
38043,"Hettinger County, ND",2500,81,36,35,0,10,1,0,5,0,0,0,0,13,181
38045,"Kidder County, ND",2500,86,32,32,0,22,1,0,2,0,0,0,0,11,186
38047,"LaMoure County, ND",4000,84,30,30,0,24,0,0,2,0,0,0,0,13,183
38049,"Logan County, ND",1900,82,25,31,0,26,0,0,5,0,0,0,0,12,181
38051,"McHenry County, ND",5700,81,25,33,0,23,1,0,2,0,0,0,0,17,182
38053,"McIntosh County, ND",2500,81,15,24,0,42,1,0,5,1,1,0,0,12,182
38055,"McKenzie County, ND",15000,72,24,26,0,21,2,1,7,0,0,0,0,18,171
38057,"McLean County, ND",9500,82,27,34,0,21,0,0,6,0,0,0,0,12,182
38059,"Mercer County, ND",8200,81,22,29,0,30,1,0,4,0,0,0,0,15,182
38061,"Morton County, ND",31000,76,24,26,0,26,1,0,4,0,0,0,0,18,175
38063,"Mountrail County, ND",11000,59,22,23,0,14,2,0,12,0,0,0,0,27,159
38065,"Nelson County, ND",2900,82,31,35,1,16,0,0,2,0,0,0,0,16,183
38067,"Oliver County, ND",2000,82,26,28,0,28,0,0,5,0,0,0,0,12,181
38069,"Pembina County, ND",6800,79,23,33,0,23,1,0,4,0,0,0,0,16,179
38071,"Pierce County, ND",4000,79,31,34,0,13,0,1,4,0,0,0,0,16,178
38073,"Ramsey County, ND",12000,70,18,30,0,22,1,0,7,0,0,0,0,21,169
38075,"Ransom County, ND",5200,75,20,35,0,19,1,1,2,0,0,0,0,21,174
38077,"Renville County, ND",2300,79,28,33,0,18,1,0,4,0,0,0,0,15,178
38079,"Richland County, ND",16000,81,24,28,0,29,0,0,2,0,0,0,0,16,180
38081,"Rolette County, ND",14000,25,2,10,1,12,0,1,42,1,0,0,0,32,126
38083,"Sargent County, ND",3900,75,18,34,0,23,0,0,3,0,0,0,0,21,174
38085,"Sheridan County, ND",1300,85,32,32,0,21,0,0,3,0,0,0,0,12,185
38087,"Sioux County, ND",4200,21,2,8,1,8,1,3,42,0,0,0,0,36,122
38089,"Slope County, ND",800,86,38,44,1,4,0,0,2,0,0,0,0,8,183
38091,"Stark County, ND",31000,76,23,24,1,27,2,2,4,0,0,0,0,17,176
38093,"Steele County, ND",1900,74,19,33,0,22,0,0,2,0,0,0,0,23,173
38095,"Stutsman County, ND",21000,81,27,35,0,19,1,0,4,0,1,0,0,14,182
38097,"Towner County, ND",2200,75,27,33,0,15,1,0,3,0,0,0,0,20,174
38099,"Traill County, ND",8000,77,22,39,0,15,1,1,2,0,0,0,0,19,176
38101,"Walsh County, ND",11000,79,28,29,0,22,3,0,3,0,0,0,0,15,179
38103,"Ward County, ND",68000,69,22,24,2,21,2,2,6,0,0,0,0,20,168
38105,"Wells County, ND",3800,88,35,38,0,15,0,0,2,0,0,0,0,9,187
39001,"Williams County, ND",38000,60,23,22,1,14,4,1,7,0,1,0,0,25,158
39003,"Adams County, OH",28000,74,46,20,1,8,0,0,4,0,0,0,0,20,173
39005,"Allen County, OH",102000,69,31,20,6,17,0,1,4,0,0,0,0,21,169
39007,"Ashland County, OH",53000,72,31,26,0,15,0,0,4,0,0,0,0,24,172
39009,"Ashtabula County, OH",97000,65,29,21,1,15,1,0,4,1,0,0,0,26,163
39011,"Athens County, OH",65000,53,25,19,3,9,1,0,4,1,1,1,0,37,154
39013,"Auglaize County, OH",46000,77,29,27,0,21,0,0,2,0,0,0,0,19,175
39015,"Belmont County, OH",67000,73,35,21,1,17,0,0,3,1,0,0,0,21,172
39017,"Brown County, OH",43000,72,39,22,2,11,0,0,5,0,0,0,0,22,173
39019,"Butler County, OH",383000,64,27,19,5,17,1,1,6,1,1,0,0,23,165
39021,"Carroll County, OH",27000,74,36,25,1,13,0,0,4,0,0,0,0,21,174
39023,"Champaign County, OH",39000,74,43,24,1,7,0,0,5,0,0,0,0,21,175
39025,"Clark County, OH",134000,63,34,20,6,9,1,0,4,0,0,0,0,23,160
39027,"Clermont County, OH",206000,70,31,21,2,18,1,0,4,1,0,0,0,22,170
39029,"Clinton County, OH",42000,72,36,23,2,12,0,1,3,0,0,0,0,22,171
39031,"Columbiana County, OH",102000,71,32,24,0,15,0,0,4,0,0,0,0,23,169
39033,"Coshocton County, OH",37000,74,39,23,0,12,0,0,4,0,0,0,0,21,173
39035,"Crawford County, OH",41000,75,37,23,0,15,0,0,4,0,0,0,0,20,174
39037,"Cuyahoga County, OH",1235000,45,8,12,18,24,2,1,7,2,1,1,1,23,145
39039,"Darke County, OH",51000,78,38,23,1,17,0,0,3,0,0,0,0,17,177
39041,"Defiance County, OH",38000,71,29,23,2,19,2,0,4,0,0,0,0,20,170
39043,"Delaware County, OH",209000,59,19,20,4,19,1,1,5,1,0,1,1,28,159
39045,"Erie County, OH",74000,59,15,22,4,22,1,0,5,0,0,0,0,29,157
39047,"Fairfield County, OH",158000,67,28,21,3,17,1,1,3,0,0,0,0,24,165
39049,"Fayette County, OH",29000,73,43,25,1,5,1,0,4,0,0,0,0,21,173
39051,"Franklin County, OH",1317000,46,16,16,11,13,2,1,6,1,2,1,1,29,145
39053,"Fulton County, OH",42000,74,34,24,3,16,1,0,3,0,0,0,0,18,173
39055,"Gallia County, OH",30000,76,49,19,1,8,0,0,4,0,0,0,0,18,175
39057,"Geauga County, OH",94000,73,21,21,1,30,0,1,4,2,0,0,0,20,173
39059,"Greene County, OH",169000,60,27,19,4,13,0,1,5,1,1,0,1,26,158
39061,"Guernsey County, OH",39000,70,33,21,0,16,0,0,6,0,0,0,0,24,170
39063,"Hamilton County, OH",817000,47,13,13,12,20,3,1,6,2,1,1,0,27,146
39065,"Hancock County, OH",76000,74,41,20,2,12,1,1,4,0,0,0,0,17,172
39067,"Hardin County, OH",31000,67,35,24,0,7,0,1,6,0,0,0,0,27,167
39069,"Harrison County, OH",15000,71,33,26,1,12,0,0,4,0,0,0,0,23,170
39071,"Henry County, OH",27000,70,28,28,0,13,2,1,5,0,0,0,0,23,170
39073,"Highland County, OH",43000,74,40,24,1,10,1,0,4,0,0,0,0,20,174
39075,"Hocking County, OH",28000,66,34,24,0,8,0,0,4,0,0,0,0,28,164
39077,"Holmes County, OH",44000,71,33,17,1,20,0,1,6,1,0,0,0,20,170
39079,"Huron County, OH",58000,69,30,24,0,15,2,0,3,0,0,0,0,24,167
39081,"Jackson County, OH",32000,73,42,24,1,7,0,0,4,0,0,0,0,23,174
39083,"Jefferson County, OH",65000,69,25,20,3,24,0,0,5,0,0,0,0,22,168
39085,"Knox County, OH",62000,71,32,25,0,14,0,0,2,0,0,0,0,25,169
39087,"Lake County, OH",230000,68,16,19,2,32,1,1,4,1,0,0,0,24,168
39089,"Lawrence County, OH",59000,72,41,21,2,9,1,1,4,0,0,0,0,22,173
39091,"Licking County, OH",177000,63,30,22,4,11,1,0,4,0,0,0,0,26,161
39093,"Logan County, OH",46000,72,35,28,2,9,0,0,4,0,0,0,0,22,172
39095,"Lorain County, OH",310000,57,17,16,6,24,4,0,5,0,0,0,0,24,153
39097,"Lucas County, OH",428000,50,13,16,12,20,2,1,5,1,1,1,0,26,148
39099,"Madison County, OH",45000,71,31,21,2,19,0,0,4,0,0,0,0,23,171
39101,"Mahoning County, OH",229000,58,17,19,11,22,2,0,4,1,1,0,0,22,157
39103,"Marion County, OH",65000,72,39,24,1,9,1,0,4,0,0,0,0,22,172
39105,"Medina County, OH",180000,65,21,22,0,22,1,0,4,0,0,0,0,28,163
39107,"Meigs County, OH",23000,70,39,24,1,7,0,0,5,0,0,0,0,24,170
39109,"Mercer County, OH",41000,86,32,21,0,33,0,0,2,0,0,0,0,12,186
39111,"Miami County, OH",107000,73,32,23,1,17,0,1,4,0,0,0,0,21,172
39113,"Monroe County, OH",14000,78,37,25,1,16,0,0,4,0,0,0,0,17,178
39115,"Montgomery County, OH",532000,54,21,18,12,15,1,0,6,1,1,1,0,22,152
39117,"Morgan County, OH",15000,69,39,23,2,7,0,0,5,0,0,0,0,23,168
39119,"Morrow County, OH",35000,70,33,28,1,8,0,1,5,0,0,0,0,25,171
39121,"Muskingum County, OH",86000,66,28,23,1,14,0,1,5,0,0,0,0,26,164
39123,"Noble County, OH",14000,80,28,22,0,29,0,1,2,0,0,0,0,18,180
39125,"Ottawa County, OH",41000,68,20,25,0,23,0,0,4,0,0,0,0,27,167
39127,"Paulding County, OH",19000,77,40,24,1,13,0,0,4,0,0,0,0,18,177
39129,"Perry County, OH",36000,70,35,23,0,12,1,0,4,0,0,0,0,24,169
39131,"Pickaway County, OH",58000,68,29,27,0,12,0,0,5,0,0,0,0,27,168
39133,"Pike County, OH",28000,68,42,19,1,7,0,0,3,0,0,0,0,27,167
39135,"Portage County, OH",162000,64,23,21,3,20,0,0,3,1,1,1,0,29,166
39137,"Preble County, OH",41000,72,38,24,2,10,0,0,5,0,0,0,0,21,172
39139,"Putnam County, OH",34000,80,31,17,0,32,0,0,2,0,0,0,0,15,177
39141,"Richland County, OH",121000,70,36,20,4,13,0,1,5,1,0,0,0,20,170
39143,"Ross County, OH",77000,67,34,22,2,11,1,0,4,0,0,0,0,26,167
39145,"Sandusky County, OH",59000,66,24,25,1,17,3,0,5,0,0,0,0,22,163
39147,"Scioto County, OH",75000,64,41,18,2,5,0,0,6,1,0,0,0,26,163
39149,"Seneca County, OH",55000,68,28,21,1,18,2,1,4,0,0,0,0,23,166
39151,"Shelby County, OH",49000,73,28,22,1,23,0,0,4,0,0,0,0,21,172
39153,"Stark County, OH",371000,62,25,20,3,17,1,0,5,1,1,1,0,25,161
39155,"Summit County, OH",541000,58,21,18,10,18,1,1,5,1,1,1,1,22,158
39157,"Trumbull County, OH",198000,69,29,21,3,19,0,0,5,0,0,0,0,22,168
39159,"Tuscarawas County, OH",92000,72,38,21,1,12,1,1,3,0,0,0,0,23,172
39161,"Union County, OH",59000,67,31,21,2,14,1,1,4,1,0,0,0,25,167
39163,"Van Wert County, OH",28000,73,40,24,1,9,0,0,5,0,0,0,0,21,173
39165,"Vinton County, OH",13000,76,44,23,1,9,0,0,4,0,0,0,0,20,177
39167,"Warren County, OH",235000,64,25,19,3,19,1,1,5,1,0,0,1,26,165
39169,"Washington County, OH",60000,72,35,26,0,11,1,0,4,0,0,0,0,23,172
39171,"Wayne County, OH",116000,71,34,20,0,16,1,1,3,0,0,0,0,24,170
39173,"Williams County, OH",37000,72,37,24,0,10,1,1,2,0,0,0,0,25,172
39175,"Wood County, OH",131000,66,23,23,2,19,1,1,3,0,1,0,0,26,165
40001,"Wyandot County, OH",22000,76,35,28,1,13,1,0,2,0,0,0,0,20,176
40003,"Adair County, OK",22000,43,34,8,1,0,1,1,32,0,0,0,0,21,141
40005,"Alfalfa County, OK",5700,73,45,23,1,4,1,1,11,0,0,0,0,15,174
40007,"Atoka County, OK",14000,65,48,16,1,1,1,0,14,0,0,0,0,19,165
40009,"Beaver County, OK",5300,70,45,21,1,3,6,1,5,0,0,0,0,13,165
40011,"Beckham County, OK",22000,68,43,20,1,4,3,1,6,0,0,0,0,21,167
40013,"Blaine County, OK",9400,68,44,17,1,6,2,1,9,0,0,0,0,20,168
40015,"Bryan County, OK",48000,57,37,15,5,4,2,1,14,0,0,0,0,20,155
40017,"Caddo County, OK",29000,54,37,12,4,5,4,0,15,0,0,0,0,20,151
40019,"Canadian County, OK",148000,59,30,22,3,5,4,2,10,0,1,0,0,21,157
40021,"Carter County, OK",48000,64,40,16,3,7,1,1,12,0,0,0,0,17,161
40023,"Cherokee County, OK",49000,46,32,11,2,3,0,0,23,0,0,0,0,27,144
40025,"Choctaw County, OK",15000,58,40,15,5,3,0,0,18,0,0,0,0,18,157
40027,"Cimarron County, OK",2100,81,56,22,1,2,5,1,3,0,0,0,0,7,178
40029,"Cleveland County, OK",284000,56,29,17,3,8,2,2,10,1,0,1,0,26,155
40031,"Coal County, OK",5500,63,43,18,1,2,0,0,18,0,0,0,0,18,163
40033,"Comanche County, OK",121000,46,24,14,9,6,5,2,13,0,0,0,0,25,144
40035,"Cotton County, OK",5700,66,41,20,2,5,1,0,13,0,0,0,0,18,166
40037,"Craig County, OK",14000,60,40,14,1,6,1,0,18,0,0,0,0,20,160
40039,"Creek County, OK",72000,67,44,16,3,7,0,0,12,0,0,0,0,17,166
40041,"Custer County, OK",29000,61,36,17,3,7,3,1,10,0,0,0,0,20,158
40043,"Delaware County, OK",43000,53,33,16,1,4,2,0,20,0,0,0,0,23,152
40045,"Dewey County, OK",4900,74,46,20,1,7,1,1,8,0,0,0,0,15,173
40047,"Ellis County, OK",3900,75,47,22,1,5,1,1,8,0,0,0,0,14,174
40049,"Garfield County, OK",61000,63,36,18,2,7,4,2,10,0,0,0,0,19,161
40051,"Garvin County, OK",28000,69,46,18,4,5,3,0,9,0,0,0,0,15,169
40053,"Grady County, OK",56000,68,45,19,2,4,1,0,11,0,0,0,0,16,166
40055,"Grant County, OK",4300,75,44,23,1,8,1,0,7,0,0,0,0,15,174
40057,"Greer County, OK",5700,69,47,18,3,3,3,1,9,0,0,0,0,16,169
40059,"Harmon County, OK",2700,58,41,16,4,0,8,1,10,0,0,0,0,14,152
40061,"Harper County, OK",3700,65,39,20,1,5,11,1,5,0,0,0,0,16,163
40063,"Haskell County, OK",13000,66,49,13,1,4,1,0,15,0,0,0,0,15,164
40065,"Hughes County, OK",13000,63,45,15,2,2,1,1,13,0,0,0,0,22,164
40067,"Jackson County, OK",25000,59,37,17,4,4,9,1,9,0,0,0,0,14,154
40069,"Jefferson County, OK",6000,73,51,19,2,3,2,0,8,0,0,0,0,14,172
40071,"Johnston County, OK",11000,62,43,17,2,2,1,0,19,0,0,0,0,16,162
40073,"Kay County, OK",44000,62,35,20,2,7,1,0,12,0,0,0,0,21,160
40075,"Kingfisher County, OK",16000,71,39,22,1,10,2,0,8,0,0,0,0,17,170
40077,"Kiowa County, OK",8700,65,45,19,1,1,3,0,12,0,0,0,0,15,161
40079,"Latimer County, OK",10000,60,41,17,1,2,1,0,16,0,0,0,0,21,159
40081,"Le Flore County, OK",50000,61,43,14,3,3,3,1,15,0,0,0,0,17,160
40083,"Lincoln County, OK",35000,66,43,18,1,5,2,0,13,0,0,0,0,18,166
40085,"Logan County, OK",48000,62,37,19,5,5,2,1,9,0,0,0,0,20,160
40087,"Love County, OK",10000,62,41,17,3,4,4,0,10,0,0,0,0,18,159
40089,"McClain County, OK",40000,71,41,21,1,8,2,1,11,0,0,0,0,13,169
40091,"McCurtain County, OK",33000,55,41,14,8,0,0,0,17,0,0,0,0,17,152
40093,"McIntosh County, OK",20000,57,39,17,2,1,0,0,19,0,0,0,0,20,155
40095,"Major County, OK",7600,75,45,23,1,6,2,1,6,0,0,0,0,16,175
40097,"Marshall County, OK",17000,61,39,17,2,4,4,1,13,0,0,0,0,17,158
40099,"Mayes County, OK",41000,57,40,15,2,1,0,1,19,0,0,0,0,19,154
40101,"Murray County, OK",14000,60,36,19,1,4,1,1,16,0,0,0,0,21,159
40103,"Muskogee County, OK",68000,46,28,14,8,3,1,1,23,0,0,0,0,23,147
40105,"Noble County, OK",11000,67,42,21,2,3,1,1,11,0,0,0,0,19,167
40107,"Nowata County, OK",10000,66,46,16,1,4,1,0,16,0,0,0,0,15,165
40109,"Okfuskee County, OK",12000,61,44,15,3,1,0,1,17,0,0,0,0,18,160
40111,"Oklahoma County, OK",797000,43,23,14,10,5,8,1,9,1,1,1,0,24,140
40113,"Okmulgee County, OK",38000,56,35,15,2,5,1,1,18,0,0,0,0,23,156
40115,"Osage County, OK",47000,52,34,17,5,1,0,0,15,0,0,0,0,25,149
40117,"Ottawa County, OK",31000,58,39,12,1,6,2,1,17,0,0,0,0,21,157
40119,"Pawnee County, OK",16000,62,41,17,1,3,0,1,13,0,0,0,0,23,161
40121,"Payne County, OK",82000,62,38,16,3,6,0,2,8,0,1,1,0,24,161
40123,"Pittsburg County, OK",44000,59,36,19,1,4,0,0,17,0,0,0,0,23,159
40125,"Pontotoc County, OK",38000,52,33,14,1,4,1,1,22,0,0,0,0,23,151
40127,"Pottawatomie County, OK",73000,61,41,15,4,5,1,0,13,0,0,0,0,18,158
40129,"Pushmataha County, OK",11000,63,43,18,1,2,0,0,17,0,0,0,0,17,161
40131,"Roger Mills County, OK",3600,71,48,17,1,5,1,1,8,0,0,0,0,18,170
40133,"Rogers County, OK",92000,64,33,20,1,11,2,0,15,0,0,0,0,16,162
40135,"Seminole County, OK",24000,53,33,16,3,4,1,0,16,0,0,0,0,26,152
40137,"Sequoyah County, OK",42000,57,40,14,2,3,2,0,21,0,0,0,0,17,156
40139,"Stephens County, OK",43000,66,45,17,1,3,2,1,11,0,0,0,0,19,165
40141,"Texas County, OK",20000,48,31,12,1,4,25,1,6,0,0,0,0,11,139
40143,"Tillman County, OK",7300,62,40,17,3,4,8,1,9,0,0,0,0,15,159
40145,"Tulsa County, OK",652000,48,27,13,9,7,5,1,9,1,1,0,0,25,146
40147,"Wagoner County, OK",81000,58,36,16,1,5,1,1,17,0,0,0,0,22,157
40149,"Washington County, OK",52000,60,38,16,2,5,3,1,12,0,0,0,0,20,157
40151,"Washita County, OK",11000,68,48,17,1,2,1,1,7,0,0,0,0,20,165
40153,"Woods County, OK",8800,67,39,22,1,5,1,1,7,0,0,0,0,22,165
41001,"Woodward County, OK",20000,70,41,21,1,7,3,1,6,0,0,0,0,19,169
41003,"Baker County, OR",16000,62,30,21,0,6,1,5,6,0,0,0,0,31,162
41005,"Benton County, OR",93000,44,13,17,1,10,3,4,4,2,0,2,1,44,145
41007,"Clackamas County, OR",418000,53,24,17,1,9,2,3,5,2,0,1,0,36,153
41009,"Clatsop County, OR",40000,50,15,20,1,12,2,3,5,1,0,1,0,40,150
41011,"Columbia County, OR",52000,59,30,18,0,9,1,2,6,0,0,1,0,32,158
41013,"Coos County, OR",64000,59,29,21,0,6,0,3,7,0,0,1,0,33,159
41015,"Crook County, OR",24000,59,26,21,0,10,1,2,6,0,0,0,0,32,157
41017,"Curry County, OR",23000,52,20,21,0,8,3,3,8,1,0,0,0,34,150
41019,"Deschutes County, OR",198000,56,26,18,0,10,2,2,4,1,0,1,0,35,155
41021,"Douglas County, OR",111000,58,29,20,1,5,2,4,6,1,0,0,0,33,159
41023,"Gilliam County, OR",1900,61,29,22,0,7,1,3,5,0,0,0,0,31,159
41025,"Grant County, OR",7200,66,34,21,0,8,1,3,5,0,0,0,0,28,166
41027,"Harney County, OR",7400,62,31,23,0,5,3,3,7,0,0,0,0,27,161
41029,"Hood River County, OR",23000,38,11,14,0,11,14,2,5,1,0,1,0,36,133
41031,"Jackson County, OR",221000,50,22,16,0,9,5,3,7,2,0,1,0,32,147
41033,"Jefferson County, OR",25000,48,21,14,0,10,6,3,12,0,0,0,0,32,146
41035,"Josephine County, OR",87000,56,28,19,0,5,2,4,8,0,0,1,0,31,154
41037,"Klamath County, OR",68000,59,29,17,1,9,4,4,7,0,0,0,0,27,157
41039,"Lake County, OR",7900,61,35,20,0,5,1,1,8,0,0,0,0,27,158
41041,"Lane County, OR",382000,46,20,17,1,7,2,2,5,2,0,1,0,41,144
41043,"Lincoln County, OR",50000,44,16,18,0,7,3,3,7,1,0,1,0,41,141
41045,"Linn County, OR",130000,56,24,22,1,6,1,4,7,0,0,1,0,32,154
41047,"Malheur County, OR",31000,51,21,15,1,10,14,5,5,0,0,0,0,26,148
41049,"Marion County, OR",348000,46,16,16,0,10,10,4,6,0,0,1,0,32,141
41051,"Morrow County, OR",12000,53,22,18,0,9,17,4,3,0,0,0,0,23,149
41053,"Multnomah County, OR",813000,33,12,12,3,8,5,1,5,2,1,2,0,48,132
41055,"Polk County, OR",86000,57,29,15,0,9,4,4,6,1,0,1,0,29,155
41057,"Sherman County, OR",1800,64,32,24,0,7,1,1,4,0,0,0,0,30,163
41059,"Tillamook County, OR",27000,57,25,20,0,10,4,2,3,0,0,1,0,34,156
41061,"Umatilla County, OR",78000,53,24,17,0,7,9,5,6,0,0,0,0,29,150
41063,"Union County, OR",27000,62,26,21,1,11,1,4,6,0,0,0,0,29,161
41065,"Wallowa County, OR",7200,65,29,25,1,8,1,3,4,0,0,0,0,29,165
41067,"Wasco County, OR",27000,52,20,19,0,10,8,3,6,0,0,1,0,32,151
41069,"Washington County, OR",602000,41,14,15,1,8,8,4,6,2,1,1,1,36,138
41071,"Wheeler County, OR",1300,67,31,23,0,10,1,3,4,0,0,0,0,26,165
42001,"Yamhill County, OR",107000,51,22,17,0,7,7,5,6,1,0,1,0,34,151
42003,"Adams County, PA",103000,59,21,28,3,9,4,1,5,1,0,0,0,27,158
42005,"Allegheny County, PA",1216000,56,11,15,7,30,1,0,5,2,1,1,1,25,155
42007,"Armstrong County, PA",65000,77,31,27,1,19,0,0,4,0,0,0,0,19,178
42009,"Beaver County, PA",164000,69,22,21,4,26,0,0,6,1,0,0,0,18,167
42011,"Bedford County, PA",48000,76,41,28,0,7,0,0,5,0,0,0,0,18,175
42013,"Berks County, PA",421000,55,19,23,3,13,7,0,4,1,1,1,0,23,150
42015,"Blair County, PA",122000,77,31,23,1,23,2,0,3,0,0,0,0,16,176
42017,"Bradford County, PA",60000,72,30,30,1,11,1,1,4,0,0,0,0,21,171
42019,"Bucks County, PA",628000,61,11,20,2,30,2,0,4,3,1,1,1,24,160
42021,"Butler County, PA",188000,73,25,20,1,28,1,0,3,0,0,0,0,19,170
42023,"Cambria County, PA",130000,72,20,17,1,35,0,0,4,0,0,0,0,21,170
42025,"Cameron County, PA",4400,77,33,25,0,19,0,0,3,0,0,0,0,19,176
42027,"Carbon County, PA",64000,71,26,23,2,22,1,0,4,1,0,0,0,21,171
42029,"Centre County, PA",162000,57,22,23,1,11,1,1,4,1,1,1,1,34,158
42031,"Chester County, PA",525000,53,13,18,4,21,6,1,4,2,1,1,1,26,151
42033,"Clarion County, PA",38000,76,37,24,0,15,0,0,4,0,0,0,0,17,173
42035,"Clearfield County, PA",79000,75,36,25,1,14,0,0,4,0,0,0,0,19,174
42037,"Clinton County, PA",39000,68,30,24,0,13,0,1,4,0,0,0,0,26,166
42039,"Columbia County, PA",65000,68,26,27,1,15,1,0,4,1,0,0,0,23,166
42041,"Crawford County, PA",85000,71,32,25,1,14,0,0,5,1,0,0,0,21,170
42043,"Cumberland County, PA",253000,68,26,25,2,16,1,1,4,1,1,1,0,21,167
42045,"Dauphin County, PA",278000,52,17,19,9,16,3,0,6,1,1,0,1,25,150
42047,"Delaware County, PA",567000,50,9,14,12,27,2,0,8,2,2,1,1,22,150
42049,"Elk County, PA",30000,75,18,22,0,35,1,0,3,0,0,0,0,20,174
42051,"Erie County, PA",270000,63,16,19,4,28,1,0,4,0,0,1,0,24,160
42053,"Fayette County, PA",129000,70,29,19,3,22,0,0,4,0,0,0,0,22,169
42055,"Forest County, PA",7200,74,31,19,2,22,0,2,2,0,0,0,0,22,174
42057,"Franklin County, PA",155000,69,37,23,3,8,1,1,4,1,0,0,0,22,169
42059,"Fulton County, PA",15000,80,42,24,1,13,0,1,3,0,0,0,0,16,180
42061,"Greene County, PA",36000,69,32,23,0,14,0,0,3,0,0,0,0,27,168
